368356720;;;;387858897;;;;429012775;;;;524239976;;;;572347436;;;;624983366;;;;765069497;;;;811680158;;;;1001772277;;;;1055863339;;;;1156192495;;;;1396983255;;;;1591611385;;;;1883215699;;;;1915576554;;;;2345265597;;;;2369152086;;;;2458169923;;;;2940950420;;;;2954674780;;;;2968055938;;;;2985598636;;;;3018699504;;;;3305530889;;;;3434360374;;;;3517889115;;;;3663829911;;;;3670574433;;;;3763186273;;;;3801127409;;;;3846775734;;;;3863942448;;;;4189930885;;;;4218485576;;;;4285755641;;;;
0;1496.81;0;;0;1508.88;0;;1;1692.35;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;954.585;0;;0;1504.06;0;;1;1703.14;0;;0;772.548;0;;0;1511.3;0;;1;2153.17;0;;1;1517.64;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1603.56;0;;1;1914.17;0;;0;1496.81;0;;1;2020.33;0;;0;1506.47;0;;1;1767.75;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;343.247;0;;1;1667.82;0;;1;1701.51;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1625.15;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1684.07;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;927.523;0;;0;1504.06;0;;1;1695.46;0;;0;772.548;0;;0;1511.3;0;;1;2135.08;0;;1;1511.87;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1597.16;0;;1;1912.11;0;;0;1496.81;0;;1;2157.8;0;;0;1506.47;0;;1;1760.32;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;341.274;0;;1;1658.66;0;;1;1694.02;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1617.91;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1668.64;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;923.284;0;;1;1340.94;0;;1;1673.77;0;;0;772.548;0;;0;1511.3;0;;1;2248.28;0;;1;1496.39;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1577.22;0;;1;1888.54;0;;0;1496.81;0;;1;2385.95;0;;0;1506.47;0;;1;1747.32;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;347.309;0;;1;1640.03;0;;1;1660.16;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1600.82;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1667.18;0;;0;1499.23;0;;0;1245.73;0;;0;1506.47;0;;1;893.134;0;;1;1362.54;0;;1;1674.1;0;;0;772.548;0;;0;1511.3;0;;1;2394.97;0;;1;1495.93;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1578.6;0;;1;1892.1;0;;0;1496.81;0;;1;2410.34;0;;0;1506.47;0;;1;1745.27;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;340.435;0;;1;1644.12;0;;1;1650.25;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1602.41;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1669.12;0;;0;1499.23;0;;1;1198.8;0;;0;1506.47;0;;1;901.595;0;;1;1369.43;0;;1;1675.21;0;;0;772.548;0;;0;1511.3;0;;1;2434.76;0;;1;1499.06;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1578.22;0;;1;1897.01;0;;0;1496.81;0;;1;2414.65;0;;0;1506.47;0;;1;1747.86;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;329.443;0;;1;1639.83;0;;1;1641.96;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1605.21;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1667.08;0;;0;1499.23;0;;1;1203.89;0;;0;1506.47;0;;1;906.712;0;;1;1367.95;0;;1;1675.96;0;;0;772.548;0;;0;1511.3;0;;1;2482.68;0;;1;1497.17;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1578.15;0;;1;1894.16;0;;0;1496.81;0;;1;2402.69;0;;0;1506.47;0;;1;1745.47;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;327.953;0;;1;1638.73;0;;1;1642.83;0;;0;1506.47;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1603.44;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1669.7;0;;0;1499.23;0;;1;1198.56;0;;0;1506.47;0;;1;918.694;0;;1;1404.08;0;;1;1674.05;0;;0;772.548;0;;0;1511.3;0;;1;2508.03;0;;1;1499.63;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1579.59;0;;1;1898.87;0;;0;1496.81;0;;1;2453.98;0;;0;1506.47;0;;1;1748.76;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;328.191;0;;1;1633.57;0;;1;1626.73;0;;1;1614.32;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1602.43;0;;0;1434.04;0;;
0;1496.81;0;;0;1508.88;0;;1;1668.58;0;;0;1499.23;0;;1;1212.05;0;;0;1506.47;0;;1;918.28;0;;1;1375.39;0;;1;1675.19;0;;0;772.548;0;;0;1511.3;0;;1;2492.41;0;;1;1499.54;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1580.43;0;;1;1895.39;0;;0;1496.81;0;;1;2419.35;0;;0;1506.47;0;;1;1748.58;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;328.518;0;;1;1638.1;0;;1;1624.85;0;;1;1600.35;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1602.8;0;;0;1434.04;0;;
1;1663.06;0;;0;1508.88;0;;1;1671.21;0;;0;1499.23;0;;1;1202.93;0;;0;1506.47;0;;1;921.343;0;;1;1382.31;0;;1;1676.58;0;;0;772.548;0;;0;1511.3;0;;1;2488.73;0;;1;1500.14;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1579.87;0;;1;1900.13;0;;0;1496.81;0;;1;2447.17;0;;0;1506.47;0;;1;1752.08;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;329.136;0;;1;1639.32;0;;1;1625.54;0;;1;1583.82;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1603.95;0;;0;1434.04;0;;
1;1723.32;0;;0;1508.88;0;;1;1668.25;0;;0;1499.23;0;;1;1193.2;0;;0;1506.47;0;;1;903.184;0;;1;1364.73;0;;1;1675.67;0;;0;772.548;0;;0;1511.3;0;;1;2487.81;0;;1;1498.55;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1578.11;0;;1;1898.72;0;;0;1496.81;0;;1;2436.36;0;;0;1506.47;0;;1;1748;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;327.178;0;;1;1639.87;0;;1;1623.79;0;;1;1594.69;0;;0;1506.47;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1601.9;0;;0;1434.04;0;;
1;1712.89;0;;0;1508.88;0;;1;1667.24;0;;0;1499.23;0;;1;1223.9;0;;0;1506.47;0;;1;1065.38;0;;1;1342.33;0;;1;1668.95;0;;0;772.548;0;;0;1511.3;0;;1;2608.98;0;;1;1497.11;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1575.52;0;;1;1895.52;0;;0;1496.81;0;;1;2388.61;0;;0;1506.47;0;;1;1744.64;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;345.865;0;;1;1635.62;0;;1;1614.71;0;;1;1592.08;0;;1;1419.39;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1598.82;0;;0;1434.04;0;;
1;1724.84;0;;0;1508.88;0;;1;1663.84;0;;0;1499.23;0;;1;1206.88;0;;0;1506.47;0;;1;969.24;0;;1;1326.86;0;;1;1665.28;0;;0;772.548;0;;0;1511.3;0;;1;2648.69;0;;1;1493;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1571.81;0;;1;1888.5;0;;0;1496.81;0;;1;2393.81;0;;0;1506.47;0;;1;1740.86;0;;0;1272.29;0;;0;1496.81;0;;0;1504.06;0;;1;345.263;0;;1;1633.12;0;;1;1608.33;0;;1;1592.65;0;;1;1467.36;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1596.07;0;;0;1434.04;0;;
1;1725.81;0;;0;1508.88;0;;1;1665.12;0;;0;1499.23;0;;1;1208.09;0;;0;1506.47;0;;1;984.506;0;;1;1329.22;0;;1;1664.23;0;;0;772.548;0;;0;1511.3;0;;1;2606.89;0;;1;1493.63;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1571.36;0;;1;1894.82;0;;0;1496.81;0;;1;2329.98;0;;0;1506.47;0;;1;1741.85;0;;1;2122.63;0;;0;1496.81;0;;0;1504.06;0;;1;348.032;0;;1;1633.49;0;;1;1610.11;0;;1;1593.27;0;;1;1488.33;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1596.76;0;;0;1434.04;0;;
1;1725.48;0;;0;1508.88;0;;1;1661.78;0;;0;1499.23;0;;1;1213.86;0;;0;1506.47;0;;1;974.74;0;;1;1336.86;0;;1;1663.96;0;;0;772.548;0;;0;1511.3;0;;1;2631.56;0;;1;1491.36;0;;0;1504.06;0;;0;1484.74;0;;0;1504.06;0;;1;1570.03;0;;1;1889.28;0;;0;1496.81;0;;1;2290.26;0;;0;1506.47;0;;1;1738.75;0;;1;2142.76;0;;0;1496.81;0;;0;1504.06;0;;1;342.645;0;;1;1632.97;0;;1;1609.17;0;;1;1591.35;0;;1;1485.29;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1595.56;0;;0;1434.04;0;;
1;1726.78;0;;0;1508.88;0;;1;1659.09;0;;0;1499.23;0;;1;1241.08;0;;0;1506.47;0;;1;963.238;0;;1;1338.11;0;;1;1660.05;0;;0;772.548;0;;0;1511.3;0;;1;2653.38;0;;1;1490.57;0;;1;1507.12;0;;0;1484.74;0;;0;1504.06;0;;1;1568.19;0;;1;1884.86;0;;0;1496.81;0;;1;2343.3;0;;0;1506.47;0;;1;1738;0;;1;2146.65;0;;0;1496.81;0;;0;1504.06;0;;1;337.409;0;;1;1625.76;0;;1;1597.65;0;;1;1587.61;0;;1;1503.64;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1590.89;0;;0;1434.04;0;;
1;1724.99;0;;0;1508.88;0;;1;1658.15;0;;0;1499.23;0;;1;1222.06;0;;0;1506.47;0;;1;954.186;0;;1;1335.17;0;;1;1660.89;0;;0;772.548;0;;0;1511.3;0;;1;2656.38;0;;1;1489.02;0;;1;1495.42;0;;0;1484.74;0;;0;1504.06;0;;1;1567.47;0;;1;1884.43;0;;0;1496.81;0;;1;2331.98;0;;0;1506.47;0;;1;1736.11;0;;1;2137.02;0;;0;1496.81;0;;0;1504.06;0;;1;346.101;0;;1;1624.25;0;;1;1597.04;0;;1;1587.41;0;;1;1490.53;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1589.81;0;;0;1434.04;0;;
1;1731.18;0;;0;1508.88;0;;1;1655.37;0;;0;1499.23;0;;1;1256.38;0;;0;1506.47;0;;1;997.98;0;;1;1381.88;0;;1;1658.41;0;;0;772.548;0;;0;1511.3;0;;1;2694.12;0;;1;1489.09;0;;1;1535.23;0;;0;1484.74;0;;0;1504.06;0;;1;1566.84;0;;1;1886.48;0;;1;1208.76;0;;1;2439.4;0;;0;1506.47;0;;1;1737.43;0;;1;2130.14;0;;0;1496.81;0;;0;1504.06;0;;1;354.684;0;;1;1622.23;0;;1;1595.46;0;;1;1585.76;0;;1;1522.02;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1586.37;0;;0;1434.04;0;;
1;1729.23;0;;0;1508.88;0;;1;1655.5;0;;0;1499.23;0;;1;1232.54;0;;0;1506.47;0;;1;968.147;0;;1;1374.71;0;;1;1661.39;0;;0;772.548;0;;0;1511.3;0;;1;2683.54;0;;1;1488.42;0;;1;1515.67;0;;0;1484.74;0;;0;1504.06;0;;1;1566.82;0;;1;1883.55;0;;1;1187.67;0;;1;2416.09;0;;0;1506.47;0;;1;1735.3;0;;1;2136.24;0;;0;1496.81;0;;0;1504.06;0;;1;349.426;0;;1;1620.9;0;;1;1594.76;0;;1;1589.15;0;;1;1510.41;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1587.54;0;;0;1434.04;0;;
1;1728.37;0;;0;1508.88;0;;1;1646.56;0;;1;1250.1;0;;1;1238.33;0;;0;1506.47;0;;1;981.593;0;;1;1405.39;0;;1;1654.76;0;;0;772.548;0;;0;1511.3;0;;1;2689.96;0;;1;1480.17;0;;1;1528.58;0;;0;1484.74;0;;0;1504.06;0;;1;1556.29;0;;1;1888.48;0;;1;1194.8;0;;1;2472.24;0;;0;1506.47;0;;1;1729.05;0;;1;2129.35;0;;0;1496.81;0;;0;1504.06;0;;1;361.667;0;;1;1610.12;0;;1;1587.12;0;;1;1579.16;0;;1;1545.75;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1578.67;0;;0;1434.04;0;;
1;1729.82;0;;0;1508.88;0;;1;1647.89;0;;1;1231.86;0;;1;1236.04;0;;0;1506.47;0;;1;975.293;0;;1;1406.57;0;;1;1655.08;0;;0;772.548;0;;0;1511.3;0;;1;2679.43;0;;1;1480.89;0;;1;1521.57;0;;0;1484.74;0;;0;1504.06;0;;1;1558.41;0;;1;1886.04;0;;1;1215.34;0;;1;2481.68;0;;0;1506.47;0;;1;1729.68;0;;1;2134.37;0;;0;1496.81;0;;0;1504.06;0;;1;356.177;0;;1;1612.7;0;;1;1586.96;0;;1;1580.69;0;;1;1546.49;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1579.71;0;;0;1434.04;0;;
1;1723.35;0;;0;1508.88;0;;1;1641.06;0;;1;1224.35;0;;1;1256.31;0;;0;1506.47;0;;1;1002.15;0;;1;1408.35;0;;1;1646.49;0;;0;772.548;0;;0;1511.3;0;;1;2675.97;0;;1;1475.49;0;;1;1525.16;0;;1;1504.98;0;;0;1504.06;0;;1;1551.2;0;;1;1879.98;0;;1;1217.92;0;;1;2490.25;0;;0;1506.47;0;;1;1723.33;0;;1;2123;0;;0;1496.81;0;;0;1504.06;0;;1;354.642;0;;1;1604.26;0;;1;1580.5;0;;1;1573.49;0;;1;1543.22;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1573.99;0;;0;1434.04;0;;
1;1727.09;0;;0;1508.88;0;;1;1644.72;0;;1;1227.09;0;;1;1251.65;0;;0;1506.47;0;;1;986.449;0;;1;1402.97;0;;1;1650.5;0;;0;772.548;0;;0;1511.3;0;;1;2676.69;0;;1;1477.99;0;;1;1521.74;0;;1;1507.86;0;;0;1504.06;0;;1;1554.61;0;;1;1882.44;0;;1;1217.95;0;;1;2501.62;0;;0;1506.47;0;;1;1726.22;0;;1;2128.04;0;;0;1496.81;0;;0;1504.06;0;;1;351.612;0;;1;1608.36;0;;1;1581.87;0;;1;1575.72;0;;1;1548.6;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1576.47;0;;0;1434.04;0;;
1;1732.52;0;;0;1508.88;0;;1;1642.08;0;;1;1219.34;0;;1;1262.79;0;;0;1506.47;0;;1;989.445;0;;1;1418.62;0;;1;1649.28;0;;0;772.548;0;;0;1511.3;0;;1;2656.52;0;;1;1476.06;0;;1;1525.53;0;;1;1505.33;0;;0;1504.06;0;;1;1552.2;0;;1;1878.72;0;;1;1231.77;0;;1;2509.92;0;;0;1506.47;0;;1;1724.76;0;;1;2133.39;0;;0;1496.81;0;;1;1628.24;0;;1;359.354;0;;1;1603.5;0;;1;1580.65;0;;1;1568.46;0;;1;1552.01;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1575.12;0;;0;1434.04;0;;
1;1731.67;0;;0;1508.88;0;;1;1644.12;0;;1;1220.32;0;;1;1259.94;0;;0;1506.47;0;;1;989.375;0;;1;1409.14;0;;1;1650.71;0;;0;772.548;0;;0;1511.3;0;;1;2674.84;0;;1;1478.15;0;;1;1519.69;0;;1;1507.74;0;;0;1504.06;0;;1;1553.8;0;;1;1881.27;0;;1;1217.63;0;;1;2514.66;0;;0;1506.47;0;;1;1726.53;0;;1;2131.53;0;;0;1496.81;0;;1;1655.69;0;;1;353.611;0;;1;1605.93;0;;1;1580.29;0;;1;1566.34;0;;1;1550.21;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1576.42;0;;0;1434.04;0;;
1;1733.35;0;;0;1508.88;0;;1;1646.32;0;;1;1223.27;0;;1;1255.71;0;;0;1506.47;0;;1;978.711;0;;1;1417.26;0;;1;1651.53;0;;0;772.548;0;;1;971.172;0;;1;2676.51;0;;1;1479.87;0;;1;1513.54;0;;1;1512.03;0;;0;1504.06;0;;1;1554.92;0;;1;1849.39;0;;1;1222.6;0;;1;2498.18;0;;0;1506.47;0;;1;1728.92;0;;1;2123.49;0;;0;1496.81;0;;1;1671.49;0;;1;360.557;0;;1;1607.75;0;;1;1583.08;0;;1;1570;0;;1;1556.18;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1578.46;0;;0;1434.04;0;;
1;1734.18;0;;0;1508.88;0;;1;1647.9;0;;1;1225.83;0;;1;1264.94;0;;0;1506.47;0;;1;975.617;0;;1;1409.77;0;;1;1654.67;0;;0;772.548;0;;1;987.976;0;;1;2675.3;0;;1;1480.89;0;;1;1516.92;0;;1;1511.43;0;;0;1504.06;0;;1;1556.36;0;;1;1877.47;0;;1;1218.28;0;;1;2492.03;0;;0;1506.47;0;;1;1729.71;0;;1;2134.26;0;;0;1496.81;0;;1;1656.66;0;;1;355.974;0;;1;1610.44;0;;1;1584.64;0;;1;1574.62;0;;1;1555.84;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1578.66;0;;0;1434.04;0;;
1;1735.71;0;;0;1508.88;0;;1;1649.33;0;;1;1227.02;0;;1;1262.84;0;;0;1506.47;0;;1;973.044;0;;1;1407.38;0;;1;1654.97;0;;1;288.783;0;;1;975.426;0;;1;2679.38;0;;1;1481.33;0;;1;1514.24;0;;1;1515.43;0;;0;1504.06;0;;1;1556.56;0;;1;1880.96;0;;1;1224.96;0;;1;2481.55;0;;0;1506.47;0;;1;1731.54;0;;1;2127.42;0;;0;1496.81;0;;1;1656.94;0;;1;355.656;0;;1;1612.15;0;;1;1586.97;0;;1;1573.63;0;;1;1560.94;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1579.95;0;;0;1434.04;0;;
1;1734.98;0;;0;1508.88;0;;1;1648.24;0;;1;1225.81;0;;1;1268.87;0;;0;1506.47;0;;1;972.176;0;;1;1409.62;0;;1;1654.82;0;;1;283.577;0;;1;961.273;0;;1;2675.71;0;;1;1480.66;0;;1;1515.64;0;;1;1512.39;0;;0;1504.06;0;;1;1555.95;0;;1;1881.34;0;;1;1222.05;0;;1;2483.55;0;;0;1506.47;0;;1;1730.11;0;;1;2129.63;0;;0;1496.81;0;;1;1650.19;0;;1;355.59;0;;1;1611.33;0;;1;1584.98;0;;1;1574.9;0;;1;1560.2;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1578.91;0;;0;1434.04;0;;
1;1737.11;0;;0;1508.88;0;;1;1649.23;0;;1;1231.08;0;;1;1273.44;0;;0;1506.47;0;;1;980.688;0;;1;1411.99;0;;1;1655.68;0;;1;280.273;0;;1;956.392;0;;1;2678.33;0;;1;1481.48;0;;1;1516.97;0;;1;1512.51;0;;0;1504.06;0;;1;1557.54;0;;1;1882.73;0;;1;1230.16;0;;1;2488.32;0;;0;1506.47;0;;1;1731.8;0;;1;2131.46;0;;1;971.496;0;;1;1665.47;0;;1;355.279;0;;1;1613.15;0;;1;1586.96;0;;1;1572.15;0;;1;1570.56;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1579.73;0;;0;1434.04;0;;
1;1736.16;0;;0;1508.88;0;;1;1647.76;0;;1;1228.16;0;;1;1272.6;0;;0;1506.47;0;;1;972.892;0;;1;1409.61;0;;1;1654.37;0;;1;279.825;0;;1;961.714;0;;1;2675.59;0;;1;1479.93;0;;1;1517.25;0;;1;1511.24;0;;0;1504.06;0;;1;1555.64;0;;1;1880.91;0;;1;1227.9;0;;1;2485.82;0;;0;1506.47;0;;1;1729.68;0;;1;2132.93;0;;1;984.328;0;;1;1649.98;0;;1;356.404;0;;1;1611.09;0;;1;1584.35;0;;1;1571.86;0;;1;1558.3;0;;0;1499.23;0;;0;1501.64;0;;0;1506.47;0;;2;1577.86;0;;0;1434.04;0;;
1;1736.93;0;;0;1508.88;0;;1;1645.31;0;;1;1228.11;0;;1;1270.41;0;;0;1506.47;0;;1;971.984;0;;1;1416.27;0;;1;1651.23;0;;1;280.196;0;;1;952;0;;1;2668.01;0;;1;1477.2;0;;1;1513.59;0;;1;1508.49;0;;0;1504.06;0;;1;1553.81;0;;1;1879.49;0;;1;1231.27;0;;1;2487.19;0;;0;1506.47;0;;1;1726.67;0;;1;2129.13;0;;1;986.857;0;;1;1649.04;0;;1;362.763;0;;1;1607.45;0;;1;1582.08;0;;1;1569.79;0;;1;1575.37;0;;0;1499.23;0;;1;1822.57;0;;0;1506.47;0;;2;1575.92;0;;0;1434.04;0;;
1;1734.99;0;;0;1508.88;0;;1;1645.42;0;;1;1226.54;0;;1;1275.84;0;;0;1506.47;0;;1;967.968;0;;1;1413.51;0;;1;1652.53;0;;1;280.036;0;;1;945.723;0;;1;2668.24;0;;1;1478.06;0;;1;1512.61;0;;1;1508.59;0;;0;1504.06;0;;1;1554.03;0;;1;1880.66;0;;1;1228.55;0;;1;2488.33;0;;0;1506.47;0;;1;1727.28;0;;1;2129.35;0;;1;985.615;0;;1;1646.82;0;;1;363.126;0;;1;1608.4;0;;1;1582.03;0;;1;1569.95;0;;1;1561.09;0;;0;1499.23;0;;1;1810.52;0;;0;1506.47;0;;2;1575.85;0;;0;1434.04;0;;
1;1734.95;0;;0;1508.88;0;;1;1645.97;0;;1;1226.66;0;;1;1282.79;0;;0;1506.47;0;;1;968.208;0;;1;1413.35;0;;1;1652.03;0;;1;279.157;0;;1;946.92;0;;1;2671.18;0;;1;1478.31;0;;1;1514.6;0;;1;1508.56;0;;0;1504.06;0;;1;1554.27;0;;1;1881.68;0;;1;1228.37;0;;1;2486.45;0;;1;25039.5;0;;1;1727.69;0;;1;2133.87;0;;1;984.665;0;;1;1655.35;0;;1;364.04;0;;1;1609.02;0;;1;1582.31;0;;1;1570.15;0;;1;1560.64;0;;0;1499.23;0;;1;1813.81;0;;0;1506.47;0;;2;1576.05;0;;0;1434.04;0;;
